Document Date,purchasing document,item,material,short text,order quantity,order unit,currency,net price,net order value,plant,purchasing group,purchasing organization,price unit,supplier_code,supplier_name
11/08/2018,4500140209,20,,ตลับกรองหน้ากากครึ่งหน้า 3M.7007K-100,30,EA,THB,150,4500,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/08/2018,4500140209,30,,ถุงมือไนไตรล์ (คู่),36,EA,THB,60,2160,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/08/2018,4500140209,40,,ถุงมือแพทย์ไม่มีแป้ง Size M(Box),10,EA,THB,128,1280,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/08/2018,4500140209,50,,ผ้าปิดจมูก (โหล),50,EA,THB,28,1400,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/08/2018,4500140209,60,,แผ่นกรองฝุ่น 3M-7711,50,EA,THB,36,1800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/08/2018,4500140209,70,,ถุงมือพลาสติก,1500,EA,THB,1.2,1800,RB11,RB0,RB00,1,BG00012500, J & S SAFETY SUPPLY LTD.
11/22/2018,4500141363,10,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย 1,29380,KG,THB,4.8,141024,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141363,20,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย 2,29800,KG,THB,4.8,143040,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141363,30,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย 3,29100,KG,THB,4.8,139680,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141363,40,,ค่ากำจัดน้ำเสียจากการดักจับไอระเหย 4,27850,KG,THB,4.8,133680,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/20/2018,4500141367,10,,ค่าบริการกำจัด Contaminate Packagging,4660,KG,THB,2.7,12582,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/20/2018,4500141367,20,,ค่าขนส่ง,1,JOB,THB,6000,6000,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141370,10,,ค่ากำจัด Waste Solvent 2181058,920,KG,THB,2.5,2300,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141370,20,,ค่ากำจัด Waste Solvent 2181059,1570,KG,THB,2.5,3925,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141370,30,,ค่ากำจัด Waste Solvent 2181160,2620,KG,THB,2.5,6550,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141370,40,,ค่ากำจัด Waste Solvent 2181161,1650,KG,THB,2.5,4125,RB11,RB2,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141406,10,,ค่าบริการล้างทำความสะอาด Drum,2245,EA,THB,3,6735,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141406,20,,ค่าบริการล้างทำความสะอาด Drum คุมเครื่อง,2245,EA,THB,5,11225,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141406,30,,ค่าบริการล้างทำความสะอาด Bulk,393,EA,THB,60,23580,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/22/2018,4500141406,40,,ค่าบริการล้างทำความสะอาด Bulk(E),6,EA,THB,100,600,RB11,RB1,RB00,1,BG00012511," K.S. WASTE RECOVERY CO.,"
11/07/2018,4500140131,10,,Tetrahydrofuran AR grade 2.5L. Fisher,8,EA,THB,1550,12400,RB11,RB1,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
11/07/2018,4500140131,20,,Dropper plastic ขนาด 3 ml. 500 อัน/box,5,EA,THB,650,3250,RB11,RB1,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
11/07/2018,4500140131,30,,"Glass slide ขนาด 1 ""x3"" (72 อัน/box)",12,EA,THB,65,780,RB11,RB1,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
11/07/2018,4500140131,40,,ลูกยางซิลิโคน ขนาด 10 ml.,10,EA,THB,200,2000,RB11,RB1,RB00,1,BG00012527, LAB VALLEY LIMITED PARTN
11/16/2018,4500141210,10,,ค่าบริการตรวจสอบเครน แพ็คเกจ 2 (IRW),1,SET,THB,2200,2200,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141210,20,,ค่าบริการตรวจสอบเครน แพ็คเกจ 2 (IRS),1,SET,THB,6600,6600,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141210,30,,ค่าบริการตรวจสอบเครน แพ็คเกจ 2 (UU),1,SET,THB,4400,4400,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141211,10,,ค่าบริการตรวจสอบเครนแพ็คเกจ 2 งวด2 (IRW),1,SET,THB,2200,2200,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141211,20,,ค่าบริการตรวจสอบเครนแพ็คเกจ 2 งวด2 (IRS),1,SET,THB,6600,6600,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141211,30,,ค่าบริการตรวจสอบเครนแพ็คเกจ 2 งวด2 (UU),1,SET,THB,4400,4400,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141215,10,,ค่าบริการตรวจสอบลิฟท์แพ็คเกจ 2 (PD-IRW),1,SET,THB,4400,4400,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141215,20,,ค่าบริการตรวจสอบลิฟท์แพ็คเกจ 2 (PD-IRS),1,SET,THB,2200,2200,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141215,30,,ค่าบริการตรวจสอบลิฟท์แพ็คเกจ 2 (QQ-IRW),1,SET,THB,733.25,733.25,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141215,40,,ค่าบริการตรวจสอบลิฟท์แพ็คเกจ 2 (QQ-IRS),1,SET,THB,733.5,733.5,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141215,50,,ค่าบริการตรวจสอบลิฟท์แพ็คเกจ 2 (QQ-UU),1,SET,THB,733.25,733.25,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141226,10,,ค่าบริการตรวจสอบลิฟท์แพ็จเกจ 2 (PD-IRW),1,SET,THB,4400,4400,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141226,20,,ค่าบริการตรวจสอบลิฟท์แพ็จเกจ 2 (PD-IRS),1,SET,THB,2200,2200,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141226,30,,ค่าบริการตรวจสอบลิฟท์แพ็จเกจ 2 (QQ-IRW),1,SET,THB,733.25,733.25,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141226,40,,ค่าบริการตรวจสอบลิฟท์แพ็จเกจ 2 (QQ-IRS),1,SET,THB,733.5,733.5,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/16/2018,4500141226,50,,ค่าบริการตรวจสอบลิฟท์แพ็จเกจ 2 (QQ-UU),1,SET,THB,733.25,733.25,RB11,RB0,RB00,1,BG00012532, LEE MACHINERY (THAILAND)
11/26/2018,4500141349,10,,หมึก HP 78A สีดำ,5,EA,THB,2400,12000,RB11,RB2,RB00,1,BG00012562, METRO SYSTEMS CORP. PUBL
11/15/2018,4500140722,10,,KCL 3M Electrolyte 250 ml.,24,EA,THB,520,12480,RB11,RB1,RB00,1,BG00012567, METTLER-TOLEDO (THAILAND
11/20/2018,4500140996,10,,งานตรวจสอบอาคารประจำปี 2561,1,JOB,THB,35000,35000,RB11,RB0,RB00,1,BG00012576, Mr.Worakarn Parawan
11/29/2018,4500141711,10,,ถุงขยะ 30*40,50,KG,THB,39,1950,RB11,RB2,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/29/2018,4500141711,20,,แก้วกระดาษไม่มีลาย,4,EA,THB,1500,6000,RB11,RB2,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/29/2018,4500141711,30,,Kimsoft jumbo roll 2 ชั้น,2,EA,THB,640,1280,RB11,RB2,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/29/2018,4500141711,40,,Kimsoft choice ม้วนเล็ก,8,EA,THB,400,3200,RB11,RB2,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/30/2018,4500141801,10,,กระดาษเช็ดมือscott,8,EA,THB,1130,9040,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/30/2018,4500141801,20,,สบู่เหลวล้างมือ สีชมพู 3M,4,EA,THB,120,480,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/30/2018,4500141801,30,,Kimsoft jumbo roll 2 ชั้น,5,EA,THB,640,3200,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/30/2018,4500141801,40,,ถุงขยะ 30*40,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/30/2018,4500141801,50,,ถุงขยะ 36*45,25,KG,THB,39,975,RB11,RB0,RB00,1,BG00012595," NPK MASTERPLAN CO., LTD."
11/01/2018,4500139740,10,,ไซฟ่อนใหญ่,24,EA,THB,720,17280,RB11,RB1,RB00,1,BG00012612," P&N LABCHEM LTD., PART."
11/01/2018,4500139740,20,,ไซฟ่อนเล็ก,24,EA,THB,95,2280,RB11,RB1,RB00,1,BG00012612," P&N LABCHEM LTD., PART."
11/15/2018,4500140719,10,,"Coupling Part ""A+DC""-2""/SUS316",5,SET,THB,1320,6600,RB11,RB3,RB00,1,BG00012619," P.P.B. HYDRAULIC CO., LT"
11/27/2018,4500141530,10,,Factory Landscape Improvement(30%),1,EA,THB,105000,105000,RB11,RB0,RB00,1,BG00012642, PHUMIWISE MECHANICALS AN
11/27/2018,4500141530,20,,Factory Landscape Improvement(70%),1,EA,THB,245000,245000,RB11,RB0,RB00,1,BG00012642, PHUMIWISE MECHANICALS AN
11/05/2018,4500141227,10,,Repair stopper,1,SET,THB,13000,13000,RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/05/2018,4500141228,10,,Repair rain water drain pipe (WH-IRW),1,SET,THB,6000,6000,RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/05/2018,4500141228,20,,Repair rain water drain pipe (WH-IRS),1,SET,THB,6000,6000,RB11,RB1,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/16/2018,4500141284,10,,Repair floor crack at chiller area,1,JOB,THB,5700,5700,RB11,RB3,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/16/2018,4500141341,10,,ซ่อมเพดานคอนกรีตระเบียงห้องประชุมชั้น 2,1,JOB,THB,27000,27000,RB11,RB0,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/16/2018,4500141344,10,,Repair metal sheet roof WH-UU,1,JOB,THB,10500,10500,RB11,RB3,RB00,1,BG00012643, PHUMIWISE MECHANICALS AN
11/16/2018,4500141273,10,,เบรคเกอร์ Schneider EZC250N 3P 250A,1,EA,THB,5355,5355,RB11,RB1,RB00,1,BG00012647," PIYAPOJ ELECTRIC LTD., P"
11/12/2018,4500140466,10,,"Calculator""Casio""#DX-120B",1,SET,THB,350,350,RB11,RB2,RB00,1,BG00012656," PORN THAVEE OA CO., LTD."
11/21/2018,4500141051,10,,"Calculator""Casio""#DX-120B",1,SET,THB,350,350,RB11,RB1,RB00,1,BG00012656," PORN THAVEE OA CO., LTD."
11/05/2018,4500140612,10,,ไดอะแฟรม 30x7.5-M6 (QSF61/1783),2,EA,THB,3050,6100,RB11,RB2,RB00,1,BG00012670, PROMINENT FLUID CONTROLS
11/29/2018,4500141673,10,,"Acetonitrile, CG 200L",2,EA,THB,25000,50000,RB11,RB1,RB00,1,BG00012683, RCI LABSCAN LIMITED
11/20/2018,4500140988,10,,"Cooling Coil ,Copper",1,EA,THB,12600,12600,RB11,RB1,RB00,1,BG00012723, SITHIPORN ASSOCIATES CO.
11/14/2018,4500140619,10,,ซ่อมมอเตอร์ไดโว่ 0.75KW 1HP 2P,1,JOB,THB,8800,8800,RB11,RB1,RB00,1,BG00012733, SOMCHIT TECHNIC MOTOR LT
11/20/2018,4500141005,10,,ค่าสอบเทียบOven ยี่ห้อ Yamato รุ่นFV800,1,SET,THB,4500,4500,RB11,RB3,RB00,1,BG00012735, SPC CALIBRATION CENTER
11/20/2018,4500141005,20,,ค่าสอบเทียบHumidity Chamberยี่ห้อ Binder,1,SET,THB,5500,5500,RB11,RB3,RB00,1,BG00012735, SPC CALIBRATION CENTER
11/20/2018,4500141005,30,,ค่าเดินทางสอบเทียบเจ้าหน้าที่2 คน /1 วัน,1,JOB,THB,950,950,RB11,RB3,RB00,1,BG00012735, SPC CALIBRATION CENTER
11/20/2018,4500141008,10,,P Resin Project (30%),1,EA,THB,3300000,3300000,RB11,RB1,RB00,1,BG00012764," THAI NIPPON PLANT CO., L"
11/20/2018,4500141008,20,,P Resin Project (20%),1,EA,THB,2200000,2200000,RB11,RB1,RB00,1,BG00012764," THAI NIPPON PLANT CO., L"
11/01/2018,4500139758,10,,หนังยางวงใหญ่(หนา),20,KG,THB,280,5600,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,20,,มุ้งไนล่อน 26 mesh,5,EA,THB,600,3000,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,30,,ถุงหูหิ้วไฮเดนหนาใส 12*20,30,KG,THB,95,2850,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,40,,สก็อตไบร์ท,24,EA,THB,20,480,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,50,,ฝอยขัดหม้อ,24,EA,THB,14,336,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,60,,"เกรียงเหล็ก 5"" Power",12,EA,THB,95,1140,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/01/2018,4500139758,70,,หินลับมีด,12,EA,THB,50,600,RB11,RB1,RB00,1,BG00012777, THANAPHON MACHINERY
11/12/2018,4500140396,10,,"Telephone""Panasonic""#KXT7703",1,SET,THB,850,850,RB11,RB3,RB00,1,BG00012802, TOPSTAR ELECTRONICS LTD.
11/06/2018,4500140018,10,,Strainer 200A # 120 mesh,2,SET,THB,4500,9000,RB11,RB0,RB00,1,BG00012809, Triple-L Engineering and
11/08/2018,4500140933,10,,งานตรวจเช็คพร้อมแก้ไขประตูม้วน,3,SET,THB,2000,6000,RB11,RB3,RB00,1,BG00012809, Triple-L Engineering and
11/21/2018,4500141413,10,,"มูเล่ย์ 3"" -1/2"" ร่อง B",1,EA,THB,1200,1200,RB11,RB1,RB00,1,BG00012810, TSP PART AND ENGINEERING
11/21/2018,4500141413,20,,"เกลียวท่อ 3"" 2 ข้าง SUS",10,EA,THB,500,5000,RB11,RB1,RB00,1,BG00012810, TSP PART AND ENGINEERING
11/22/2018,4500141359,10,,ส่งตัวอย่างไปตรวจสอบ 6 sample,1,EA,THB,25200,25200,RB11,RB3,RB00,1,BG00012812, TUV RHEINLAND THAILAND L
11/15/2018,4500140721,10,,Differtial Pressure Transmitter &Support,1,SET,THB,50000,50000,RB11,RB1,RB00,1,BG00012839," WILLOW GLOBAL CO., LTD."
11/07/2018,4500140211,30,,Sample can (free of charge),500,PC,THB,0,0,RB11,RB2,RB00,1,BG00012851, NIHON GOSEI KAKO (THAILA
11/14/2018,4500140614,10,,อุปกรณ์สำหรับงานเปลี่ยนกุญแจห้อง MA-CC,1,JOB,THB,1080,1080,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/14/2018,4500140614,20,,อุปกรณ์สำหรับงานเปลี่ยนกุญแจห้อง MA-CC,1,JOB,THB,2875,2875,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/14/2018,4500140614,30,,อุปกรณ์สำหรับงานเปลี่ยนกุญแจห้อง HR-CC,1,JOB,THB,1900,1900,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/14/2018,4500140620,10,,อุปกรณ์งานซ่อม Bulk และปิดรางระบายน้ำ WH,1,JOB,THB,7670,7670,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/14/2018,4500140620,20,,อุปกรณ์งานซ่อม Bulk และปิดรางระบายน้ำ HR,1,JOB,THB,2265,2265,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/08/2018,4500141206,10,,"เหล็กแผ่นลาย , เหล็กฉาก",1,JOB,THB,19400,19400,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/20/2018,4500141338,10,,อุปกรณ์Handrel of DC-181วาล์วถัง200L(PD),1,JOB,THB,2420,2420,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/20/2018,4500141338,20,,อุปกรณ์Handrel of DC-181วาล์วถัง200L(WH),1,JOB,THB,10275,10275,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/20/2018,4500141338,30,,อุปกรณ์Handrel of DC-181วาล์วถัง200L(HR),1,JOB,THB,16550,16550,RB11,RB0,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/22/2018,4500141407,10,,เหล็กแผ่นลาย 30xยาว121.92 cm. หนา 6 mm.,32,EA,THB,820,26240,RB11,RB1,RB00,1,BG00015750," MEMBER TECH CO.,LTD."
11/14/2018,4500141271,10,,งานรื้อถอน Stopper ที่ลานจอดรถ,1,JOB,THB,10824.74,10824.74,RB11,RB0,RB00,1,BG00015912, K.Suwit Sukkasae
11/14/2018,4500141286,10,,งานซ่อมหลังคาอาคารบำบัดน้ำเสีย,1,JOB,THB,22072.16,22072.16,RB11,RB1,RB00,1,BG00015912, K.Suwit Sukkasae
11/14/2018,4500141287,10,,งานซ่อมหลังคาอาคาร WH-IRW,1,JOB,THB,6855.67,6855.67,RB11,RB1,RB00,1,BG00015912, K.Suwit Sukkasae
11/14/2018,4500141287,20,,งานซ่อมหลังคาอาคาร WH-IRS,1,JOB,THB,6855.67,6855.67,RB11,RB1,RB00,1,BG00015912, K.Suwit Sukkasae
11/21/2018,4500141430,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 44,100 BTU",1,SET,THB,6800,6800,RB11,RB3,RB00,1,BG00015913, Fresh Electric Technolog
11/21/2018,4500141431,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 13,100 BTU",1,JOB,THB,19380,19380,RB11,RB2,RB00,1,BG00015913, Fresh Electric Technolog
11/21/2018,4500141433,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 44,100 BTU",1,SET,THB,8600,8600,RB11,RB3,RB00,1,BG00015913, Fresh Electric Technolog
11/21/2018,4500141433,20,,ตรวจเช็คหารอยรั่ว ไนโตรเจน,1,SET,THB,2500,2500,RB11,RB3,RB00,1,BG00015913, Fresh Electric Technolog
11/21/2018,4500141439,10,,"ซ่อมเครื่องปรับอากาศ ขนาด 25,800 BTU",1,SET,THB,2000,2000,RB11,RB3,RB00,1,BG00015913, Fresh Electric Technolog
11/21/2018,4500141439,20,,น้ำยา R-22 Vac สูญญากาศความชื้น,1,SET,THB,3500,3500,RB11,RB3,RB00,1,BG00015913, Fresh Electric Technolog
11/05/2018,4500139873,10,,เต็นท์ทรงโค้ง ขนาด 5.35*9.35 m.เสาสูง3m.,1,SET,THB,44500,44500,RB11,RB0,RB00,1,BG00015951," Kijjaroen Pabie Co.,Ltd."
11/01/2018,4500139736,10,,Tert-Butyl Acrylate (TBA),180,KG,THB,94,16920,RB11,RB1,RB00,1,BG00015997," CATALITE CO.,LTD."
11/05/2018,4500139883,10,,ผ้าหลังคาเต็นท์ ทรงโค้ง 10x10 เมตร,1,JOB,THB,42000,42000,RB11,RB3,RB00,1,BG00016070," KIJJAROEN PABIE CO.,LTD."
11/06/2018,4500140007,10,,Service charge Working day&Working time,1,EA,THB,9600,9600,RB11,RB1,RB00,1,BG00016072," SM-CYCLO (THAILAND) CO.,"
11/19/2018,4500141520,10,,กระเช้าปีใหม่ดอยคำ NO.C,29,EA,THB,10000006.89,29000.02,RB11,RB3,RB00,10000,BG00016095, COL Public Company Limit
11/27/2018,4500141537,10,,กระเช้าปีใหม่ดอยคำ NO.B (IRW),16,EA,THB,65000.36,10400.06,RB11,RB2,RB00,100,BG00016095, COL Public Company Limit
11/27/2018,4500141537,20,,กระเช้าปีใหม่ดอยคำ NO.B (IRS),9,EA,THB,65000.36,5850.03,RB11,RB2,RB00,100,BG00016095, COL Public Company Limit
11/27/2018,4500141537,30,,กระเช้าปีใหม่ดอยคำ NO.C (IRW),33,EA,THB,1000000.6,33000.02,RB11,RB2,RB00,1000,BG00016095, COL Public Company Limit
11/27/2018,4500141537,40,,กระเช้าปีใหม่ดอยคำ NO.C (IRS),7,EA,THB,1000000.6,7000,RB11,RB2,RB00,1000,BG00016095, COL Public Company Limit
11/23/2018,4500141229,10,,Change Insolution of DL piping DC-211,1,JOB,THB,10000,10000,RB11,RB2,RB00,1,BG00016225, NIHON TAWAN ENGINEERING
11/02/2018,4500139834,10,,Aqualine Karl Fisher Complete 5,3,EA,THB,3750,11250,RB11,RB2,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
11/29/2018,4500141674,10,,Hydrochoric acid 0.5N  2.5 L/B (Fisher),12,EA,THB,1150,13800,RB11,RB1,RB00,1,BG00016313," APEX CHEMICALS CO.,LTD."
11/14/2018,4500140630,10,,Public Digital Voice(30%),1,EA,THB,420000,420000,RB11,RB0,RB00,1,BG00016514," Automation Service Co.,L"
11/14/2018,4500140630,20,,Public Digital Voice(40%),1,EA,THB,560000,560000,RB11,RB0,RB00,1,BG00016514," Automation Service Co.,L"
